incident_id,incident_date,year,state_abbr,agency_id,agency_name,agency_type,agency_state_abbr,agency_state_name,multi_agency_incident
3780,2018-06-14,2018,WA,2214,Redmond Police Department,local_police,WA,Washington,False
3846,2018-06-15,2018,IL,2238,Nokomis Police Department,local_police,IL,Illinois,False
3781,2018-06-16,2018,AZ,319,Mesa Police Department,local_police,AZ,Arizona,False
3782,2018-06-16,2018,NY,2215,Warwick Police Department,local_police,NY,New York,False
3783,2018-06-16,2018,NM,508,Albuquerque Police Department,local_police,NM,New Mexico,False
3784,2018-06-16,2018,CA,38,Los Angeles Police Department,local_police,CA,California,False
3786,2018-06-16,2018,AZ,80,Phoenix Police Department,local_police,AZ,Arizona,False
3785,2018-06-17,2018,NJ,2216,Trenton Police Department,local_police,NJ,New Jersey,False
3790,2018-06-17,2018,UT,2218,South Salt Lake Police Department,local_police,UT,Utah,False
3787,2018-06-19,2018,GA,1606,Forsyth County Sheriff's Department,sheriff,GA,Georgia,False
3788,2018-06-19,2018,GA,329,DeKalb County Police Department,local_police,GA,Georgia,False
3789,2018-06-19,2018,PA,2217,East Pittsburgh Police Department,local_police,PA,Pennsylvania,False
3791,2018-06-19,2018,NM,2219,Tucumcari Police Department,local_police,NM,New Mexico,False
3792,2018-06-20,2018,GA,2220,Kingsland Police Department,local_police,GA,Georgia,False
3793,2018-06-20,2018,OH,862,Parma Heights Police Department,local_police,OH,Ohio,False
3794,2018-06-20,2018,OR,1284,Deschutes County Sheriff's Office,sheriff,OR,Oregon,False
3795,2018-06-22,2018,OH,2221,Fairfield Police Department,local_police,OH,Ohio,False
3842,2018-06-22,2018,NJ,636,Atlantic City Police Department,local_police,NJ,New Jersey,False
3843,2018-06-22,2018,VA,799,Harrisonburg Police Department,local_police,VA,Virginia,False
3844,2018-06-22,2018,CA,1113,Inglewood Police Department,local_police,CA,California,False
3845,2018-06-22,2018,NY,2237,Albany Police Department,local_police,NY,New York,False
3796,2018-06-23,2018,MN,109,Minneapolis Police Department,local_police,MN,Minnesota,False
3797,2018-06-23,2018,LA,509,Louisiana State Police,state_police,LA,Louisiana,False
3800,2018-06-23,2018,CA,262,San Diego Police Department,local_police,CA,California,False
3801,2018-06-23,2018,OR,2224,Confederated Tribal Police,local_police,OR,Oregon,True
3801,2018-06-23,2018,OR,524,Oregon State Police,state_police,OR,Oregon,True
3801,2018-06-23,2018,OR,2223,Coos Bay Police Department,local_police,OR,Oregon,True
3802,2018-06-23,2018,ID,1630,Meridian Police Department,local_police,ID,Idaho,False
3804,2018-06-23,2018,CO,565,Arapahoe County Sheriff's Office,sheriff,CO,Colorado,False
3841,2018-06-23,2018,HI,1077,Hawaii Police Department,local_police,HI,Hawaii,False
3798,2018-06-25,2018,TX,2222,Galveston Police Department,local_police,TX,Texas,False
3803,2018-06-25,2018,TX,892,Mesquite Police Department,local_police,TX,Texas,False
3838,2018-06-25,2018,MS,2228,Grenada County Sheriff's Department,sheriff,MS,Mississippi,False
3840,2018-06-25,2018,PA,665,Wayne County Sheriff's Office,sheriff,PA,Pennsylvania,False
3807,2018-06-27,2018,CO,21,Aurora Police Department,local_police,CO,Colorado,False
3808,2018-06-29,2018,CO,21,Aurora Police Department,local_police,CO,Colorado,False
3809,2018-06-29,2018,AR,2226,Russellville Police Department,local_police,AR,Arkansas,False
3811,2018-06-29,2018,FL,1491,Pasco County Sheriff's Office,sheriff,FL,Florida,False
3813,2018-06-29,2018,CA,2229,Cal Poly Pomona Police Department,local_other,CA,California,True
3813,2018-06-29,2018,CA,1598,Pomona Police Department,local_police,CA,California,True
3815,2018-06-29,2018,OR,2227,Portland State University Police Department,local_other,OR,Oregon,False
3818,2018-06-29,2018,AZ,80,Phoenix Police Department,local_police,AZ,Arizona,False
3819,2018-06-29,2018,AK,775,Alaska State Troopers,state_police,AK,Alaska,False
3820,2018-06-29,2018,TN,2231,Lawrenceburg Police Department,local_police,TN,Tennessee,False
3836,2018-06-29,2018,MI,1850,Waterford Police Department,local_police,MI,Michigan,False
3814,2018-07-01,2018,CA,33,Santa Ana Police Department,local_police,CA,California,False
3816,2018-07-01,2018,ID,1630,Meridian Police Department,local_police,ID,Idaho,False
3817,2018-07-01,2018,MO,2230,Grandview Police Department,local_police,MO,Missouri,False
3823,2018-07-01,2018,IA,2232,Panora Police Department,local_police,IA,Iowa,False
3824,2018-07-03,2018,IL,2233,South Elgin Police Department,local_police,IL,Illinois,False
3930,2018-07-03,2018,NC,1557,Fayetteville Police Department,local_police,NC,North Carolina,False
3969,2018-07-03,2018,OK,853,Lawton Police Department,local_police,OK,Oklahoma,False
3970,2018-07-03,2018,IL,265,Chicago Police Department,local_police,IL,Illinois,False
3821,2018-07-04,2018,GA,1896,Spalding County Sheriff's Office,sheriff,GA,Georgia,False
3822,2018-07-04,2018,CO,151,Pueblo Police Department,local_police,CO,Colorado,False
3834,2018-07-04,2018,CA,140,Tehama County Sheriff's Department,sheriff,CA,California,False
3825,2018-07-05,2018,ND,2234,Devils Lake Police Department,local_police,ND,North Dakota,False
3826,2018-07-05,2018,KY,583,Louisville Metro Police Department,local_police,KY,Kentucky,False
3827,2018-07-05,2018,AZ,247,Tempe Police Department,local_police,AZ,Arizona,False
3971,2018-07-05,2018,FL,545,Lake County Sheriff's Office,sheriff,FL,Florida,False
3972,2018-07-05,2018,CA,266,California Highway Patrol,state_police,CA,California,True
3972,2018-07-05,2018,CA,2276,Calaveras County Sheriff's Office,sheriff,CA,California,True
3828,2018-07-06,2018,KS,2042,Overland Park Police Department,local_police,KS,Kansas,False
3973,2018-07-06,2018,AK,775,Alaska State Troopers,state_police,AK,Alaska,False
3830,2018-07-07,2018,OR,699,Yamhill County Sheriff's Department,sheriff,OR,Oregon,False
3832,2018-07-07,2018,FL,17,Jacksonville Sheriff's Office,sheriff,FL,Florida,False
3835,2018-07-07,2018,CO,1978,Adams County Sheriff's Department,sheriff,CO,Colorado,False
3865,2018-07-07,2018,NJ,1225,Vineland Police Department,local_police,NJ,New Jersey,False
3829,2018-07-08,2018,CA,33,Santa Ana Police Department,local_police,CA,California,False
3831,2018-07-08,2018,AZ,397,Tucson Police Department,local_police,AZ,Arizona,False
3833,2018-07-08,2018,ND,2235,Grand Forks Police Department,local_police,ND,North Dakota,False
3855,2018-07-10,2018,TX,455,Garland Police Department,local_police,TX,Texas,False
3856,2018-07-10,2018,FL,219,Miami-Dade Police Department,local_police,FL,Florida,False
3976,2018-07-10,2018,WY,647,Casper Police Department,local_police,WY,Wyoming,False
3852,2018-07-11,2018,TX,575,Montgomery County Sheriff's Office,sheriff,TX,Texas,False
3853,2018-07-11,2018,CA,1825,Los Banos Police Department,local_police,CA,California,False
3854,2018-07-11,2018,NV,375,Las Vegas Metropolitan Police Department,local_police,NV,Nevada,False
3861,2018-07-13,2018,MN,2241,Carver County Sheriff's Department,sheriff,MN,Minnesota,False
3862,2018-07-13,2018,TX,2242,Dilley Police Department,local_police,TX,Texas,False
3857,2018-07-14,2018,IL,265,Chicago Police Department,local_police,IL,Illinois,False
3858,2018-07-14,2018,SC,91,Florence County Sheriff's Office,sheriff,SC,South Carolina,False
3859,2018-07-15,2018,MO,201,Kansas City Police Department,local_police,MO,Missouri,False
3860,2018-07-15,2018,TX,1528,Alvin Police Department,local_police,TX,Texas,False
3941,2018-07-15,2018,NM,81,New Mexico State Police,state_police,NM,New Mexico,False
3864,2018-07-17,2018,IA,2243,Polk County Sheriff's Office,sheriff,IA,Iowa,False
3867,2018-07-17,2018,NV,1163,Sparks Police,local_police,NV,Nevada,False
3868,2018-07-17,2018,AZ,964,Pima County Sheriff's Department,sheriff,AZ,Arizona,False
3942,2018-07-17,2018,NC,1572,Caldwell County Sheriff's Department,sheriff,NC,North Carolina,False
3866,2018-07-18,2018,NM,81,New Mexico State Police,state_police,NM,New Mexico,True
3866,2018-07-18,2018,NM,508,Albuquerque Police Department,local_police,NM,New Mexico,True
3869,2018-07-18,2018,NC,2244,Fletcher Police Department,local_police,NC,North Carolina,False
3872,2018-07-18,2018,TX,2245,Waller County Sheriff's Office,sheriff,TX,Texas,False
3870,2018-07-19,2018,IL,1889,Peoria Police Department,local_police,IL,Illinois,False
3871,2018-07-19,2018,CA,20,Los Angeles County Sheriff's Department,sheriff,CA,California,False
3877,2018-07-20,2018,CA,700,Fresno Police Department,local_police,CA,California,False
3880,2018-07-20,2018,TX,160,Harris County Sheriff's Office,sheriff,TX,Texas,False
3944,2018-07-20,2018,HI,1077,Hawaii Police Department,local_police,HI,Hawaii,False
3945,2018-07-20,2018,FL,2268,Sumter County Sheriff's Department,sheriff,FL,Florida,False
3946,2018-07-20,2018,CA,2273,Riverside Police Department,local_police,CA,California,False
3874,2018-07-21,2018,AZ,964,Pima County Sheriff's Department,sheriff,AZ,Arizona,False
3878,2018-07-21,2018,AZ,319,Mesa Police Department,local_police,AZ,Arizona,False
3879,2018-07-21,2018,OH,1867,Toledo Police Department,local_police,OH,Ohio,False
3895,2018-07-21,2018,CA,38,Los Angeles Police Department,local_police,CA,California,False
3947,2018-07-21,2018,CA,79,Anaheim Police Department,local_police,CA,California,False
3873,2018-07-22,2018,OK,2246,Bixby Police Department,local_police,OK,Oklahoma,False
3906,2018-07-22,2018,CO,893,Colorado Springs Police Department,local_police,CO,Colorado,False
3957,2018-07-22,2018,CA,2278,University of California at Riverside Police,local_other,CA,California,False
3958,2018-07-22,2018,CA,2270,Highland Police Department,local_police,CA,California,False
3881,2018-07-23,2018,NC,2247,Burlington Police Department,local_police,NC,North Carolina,False
3883,2018-07-23,2018,VA,2249,Bristol Police Department,local_police,VA,Virginia,False
3961,2018-07-23,2018,MD,1700,Montgomery County Police Department,local_police,MD,Maryland,False
3882,2018-07-24,2018,TN,2248,Red Bank Police Department,local_police,TN,Tennessee,False
3886,2018-07-24,2018,FL,2250,Bradford County Sheriff's Department,sheriff,FL,Florida,False
3887,2018-07-24,2018,OR,1088,Seaside Police Department,local_police,OR,Oregon,False
3885,2018-07-25,2018,WA,2264,Spokane County Sheriff's Department,sheriff,WA,Washington,False
3894,2018-07-25,2018,TX,984,Amarillo Police Department,local_police,TX,Texas,False
3959,2018-07-25,2018,AZ,1320,Lake Havasu City Police Department,local_police,AZ,Arizona,False
3960,2018-07-25,2018,TN,2271,Campbell County Sheriff's Department,sheriff,TN,Tennessee,False
3888,2018-07-26,2018,TN,450,Nashville Police Department,local_police,TN,Tennessee,False
3890,2018-07-26,2018,GA,2251,Social Circle Police Department,local_police,GA,Georgia,True
3890,2018-07-26,2018,GA,1511,Walton County Sheriff's Department,sheriff,GA,Georgia,True
3891,2018-07-26,2018,WA,1247,King County Sheriff's Office,sheriff,WA,Washington,False
3892,2018-07-26,2018,IL,2253,Lakemoor Police Department,local_police,IL,Illinois,False
3901,2018-07-26,2018,CA,2255,Redondo Beach Police Department,local_police,CA,California,False
3905,2018-07-26,2018,AR,1477,Springdale Police Department,local_police,AR,Arkansas,False
3962,2018-07-26,2018,HI,1346,Honolulu Police Department,local_police,HI,Hawaii,False
3898,2018-07-27,2018,GA,887,Savannah Chatham Metropolitan Police Department,local_police,GA,Georgia,False
4031,2018-07-27,2018,CA,38,Los Angeles Police Department,local_police,CA,California,False
3896,2018-07-28,2018,OH,1867,Toledo Police Department,local_police,OH,Ohio,False
3897,2018-07-28,2018,PA,2254,South Whitehall Township Police Department,local_police,PA,Pennsylvania,False
3900,2018-07-28,2018,CO,1978,Adams County Sheriff's Department,sheriff,CO,Colorado,True
3900,2018-07-28,2018,CO,21,Aurora Police Department,local_police,CO,Colorado,True
3902,2018-07-28,2018,LA,2256,Ball Police Department,local_police,LA,Louisiana,False
3904,2018-07-28,2018,NC,2257,Moore County Sheriff's Department,sheriff,NC,North Carolina,False
3899,2018-07-30,2018,CO,21,Aurora Police Department,local_police,CO,Colorado,False
3908,2018-07-31,2018,AR,2258,Mississippi County Sheriff's Department,sheriff,AR,Arkansas,False
3963,2018-07-31,2018,AZ,62,Glendale Police Department,local_police,AZ,Arizona,False
3907,2018-08-01,2018,MD,477,Prince George's County Sheriff's Office,sheriff,MD,Maryland,False
3909,2018-08-01,2018,AZ,397,Tucson Police Department,local_police,AZ,Arizona,False
3910,2018-08-01,2018,TX,984,Amarillo Police Department,local_police,TX,Texas,False
3911,2018-08-01,2018,VA,448,Virginia State Police,state_police,VA,Virginia,False
3924,2018-08-02,2018,CO,1239,Westminster Police Department,local_police,CO,Colorado,False
3925,2018-08-02,2018,FL,326,Orange County Sheriff's Office,sheriff,FL,Florida,False
3919,2018-08-03,2018,AR,1855,Pine Bluff Police Department,local_police,AR,Arkansas,False
3920,2018-08-03,2018,AR,2261,Trumann Police Department,local_police,AR,Arkansas,False
3923,2018-08-03,2018,WA,2264,Spokane County Sheriff's Department,sheriff,WA,Washington,False
3926,2018-08-03,2018,FL,178,Volusia County Sheriff's Department,sheriff,FL,Florida,False
8122,2018-08-03,2018,NV,375,Las Vegas Metropolitan Police Department,local_police,NV,Nevada,False
3921,2018-08-04,2018,MO,2262,Liberty Police Department,local_police,MO,Missouri,False
3922,2018-08-04,2018,FL,2263,Delray Beach Police Department,local_police,FL,Florida,False
3913,2018-08-05,2018,MN,63,St. Paul Police Department,local_police,MN,Minnesota,False
3914,2018-08-05,2018,CA,2259,Hesperia Police Department,local_police,CA,California,False
3916,2018-08-05,2018,NM,1414,Las Cruces Police Department,local_police,NM,New Mexico,False
3918,2018-08-05,2018,AR,2260,Van Buren Police Department,local_police,AR,Arkansas,False
3912,2018-08-06,2018,NV,375,Las Vegas Metropolitan Police Department,local_police,NV,Nevada,False
3927,2018-08-06,2018,GA,329,DeKalb County Police Department,local_police,GA,Georgia,False
3928,2018-08-06,2018,PA,671,Philadelphia Police Department,local_police,PA,Pennsylvania,False
3929,2018-08-07,2018,IN,2265,Monroe County Sheriff's Office,sheriff,IN,Indiana,False
3932,2018-08-07,2018,CA,38,Los Angeles Police Department,local_police,CA,California,False
3933,2018-08-07,2018,AZ,2267,U.S. Marshals Service,federal,AZ,Arizona,False
3934,2018-08-07,2018,LA,772,Shreveport Police Department,local_police,LA,Louisiana,False
3931,2018-08-08,2018,TN,2266,Carthage Police Department,local_police,TN,Tennessee,False
3936,2018-08-08,2018,CA,262,San Diego Police Department,local_police,CA,California,False
3938,2018-08-08,2018,NV,375,Las Vegas Metropolitan Police Department,local_police,NV,Nevada,False
3940,2018-08-08,2018,NE,158,Omaha Police Department,local_police,NE,Nebraska,False
3935,2018-08-09,2018,PA,671,Philadelphia Police Department,local_police,PA,Pennsylvania,False
3937,2018-08-09,2018,NC,1662,Orange County Sheriff's Office,sheriff,NC,North Carolina,False
3950,2018-08-09,2018,MD,471,Prince George's Police Department,local_police,MD,Maryland,False
3951,2018-08-09,2018,OH,90,Columbus Police Department,local_police,OH,Ohio,False
3948,2018-08-10,2018,LA,1485,Livingston Parish Sheriff's Office,sheriff,LA,Louisiana,False
3952,2018-08-11,2018,OH,815,Akron Police Department,local_police,OH,Ohio,False
3954,2018-08-12,2018,WI,2269,Rusk County Sheriff's Department,sheriff,WI,Wisconsin,False
3955,2018-08-12,2018,CA,20,Los Angeles County Sheriff's Department,sheriff,CA,California,False
3956,2018-08-12,2018,VA,3547,Amherst County Sheriff's Office,sheriff,VA,Virginia,False
3953,2018-08-13,2018,OK,23,Oklahoma City Police Department,local_police,OK,Oklahoma,False
3964,2018-08-13,2018,WI,253,Milwaukee Police Department,local_police,WI,Wisconsin,False
3965,2018-08-13,2018,IL,2272,Richton Park Police Department,local_police,IL,Illinois,True
3965,2018-08-13,2018,IL,1206,Park Forest Police Department,local_police,IL,Illinois,True
3966,2018-08-13,2018,IA,2274,Creston Police Department,local_police,IA,Iowa,False
3967,2018-08-14,2018,CA,700,Fresno Police Department,local_police,CA,California,False
3968,2018-08-16,2018,FL,2275,Baker County Sheriff's Office,sheriff,FL,Florida,False
3974,2018-08-16,2018,AK,2277,Wasilla Police Department,local_police,AK,Alaska,False
3975,2018-08-17,2018,TX,141,Austin Police Department,local_police,TX,Texas,False
3977,2018-08-18,2018,CA,2,Ceres Police Department,local_police,CA,California,False
3982,2018-08-18,2018,AZ,80,Phoenix Police Department,local_police,AZ,Arizona,False
3984,2018-08-18,2018,CA,20,Los Angeles County Sheriff's Department,sheriff,CA,California,True
3984,2018-08-18,2018,CA,2279,Culver City Police Department,local_police,CA,California,True
3978,2018-08-19,2018,CA,7,Bakersfield Police Department,local_police,CA,California,False
3980,2018-08-19,2018,WA,2264,Spokane County Sheriff's Department,sheriff,WA,Washington,False
3981,2018-08-19,2018,GA,447,Atlanta Police Department,local_police,GA,Georgia,False
3983,2018-08-19,2018,MT,1879,Great Falls Police Department,local_police,MT,Montana,False
3985,2018-08-20,2018,PA,671,Philadelphia Police Department,local_police,PA,Pennsylvania,False
